,Found as,Full name,InDefinitiveList,Start_species,End_species,PositionOfFirstToken,Sentence_species,InReferenceList,Location,Original Tokenised Text,Start_location,End_location,Sentence_location,NZGazAnt,NZGaz,ScarNZ,ScarGlobal,GeoNamesNZ,GeoNamesAnt,GeoNames,exactMatch,Close_Match_NZGazAnt,Close_Match_NZGaz,Close_Match_ScarNZ,Close_Match_ScarGlobal,Close_Match_GeoNamesNZ,Close_Match_GeoNamesAnt,Close_Match,PartialMatch_NZGazAnt,PartialMatch_NZGaz,PartialMatch_ScarNZ,PartialMatch_ScarGlobal,PartialMatch_GeoNamesNZ,PartialMatch_GeoNamesAnt,PartialMatch,inNZ,inAntarctica,Found
188,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Mount Rittman,Mount Rittman,1713,1715,"A bryophyte OTU detected at exposed and subglacial sites on Mount Erebus, as well as at exposed sites on Mount Melbourne and Mount Rittman (see Table 1 and Online Resource 2), most closely matched Campylopus australis (99% identity); a closely related species, Campylopus pyriformis, 1s known from the summit of Mount Erebus (Skotnicki et al.",False,False,False,False,False,False,False,False,Mount Rittmann,Mount Rittmann,Mount Rittmann,Mount Rittmann,,,True,,,,,,,False,True,True,True
189,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Mount Erebus,Mount Erebus,1857,1859,"Another arthropod sequence with no close matches on GenBank was also detected at
419
exposed and subglacial sites on Mount Erebus (Table | and Online Resource 2).
",True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,True,True,True
190,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Antarctica,Antarctica,1904,1905,"Our results suggest that diverse invertebrates including nematodes, oligochaetes and arthropods, as well as plants such as mosses and green algae, occur at geothermal sites in Antarctica, and could inhabit subglacial cave systems on Mount Erebus.
",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
191,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Mount Erebus,Mount Erebus,1913,1915,"Our results suggest that diverse invertebrates including nematodes, oligochaetes and arthropods, as well as plants such as mosses and green algae, occur at geothermal sites in Antarctica, and could inhabit subglacial cave systems on Mount Erebus.
",True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,True,True,True
192,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Mount Erebus,Mount Erebus,1921,1923,Subglacial cave systems on Mount Erebus are extensive and can be interconnected (Giggenbach 1976).,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,True,True,True
193,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Antarctica,Antarctica,1945,1946,"Subglacial geothermal caves have also been found on other volcanoes in Antarctica, including Mount Berlin and Mount Melbourne (Nelia Dunbar, pers.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
194,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Mount Rainier,Mt Rainier,1979,1980,"comm.), and are known from glaciated volcanoes in the Northern Hemisphere—for example, on Mt Rainier (Zimbelman et al. 2000) in the USA and Grimsvotn in Iceland (Stewart et al. 2008).",False,False,False,False,False,False,True,True,,,,,,,False,,,,,,,False,False,False,True
195,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Antarctica,Antarctica,2011,2012,Geothermal cave systems could therefore exist on many of Antarctica’s volcanoes.,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
196,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Antarctica,Antarctica,2022,2023,"There are more than 15 volcanoes in Antarctica that are either known to be currently active or show evidence of recent activity (Fraser et al. 2014), and new subglacial volcanoes continue to be discovered (Lough et al.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
197,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Lake Vostok,Lake Vostok,2108,2110,"Emerging molecular evidence for life in subglacial Lake Vostok, more than 3700 m below the surface of the East Antarctic Ice Sheet (Rogers et al.",False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
198,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,East Antarctic Ice Sheet,the East Antarctic Ice Sheet,2120,2124,"Emerging molecular evidence for life in subglacial Lake Vostok, more than 3700 m below the surface of the East Antarctic Ice Sheet (Rogers et al.",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
199,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,West Antarctic Ice Sheet,the West Antarctic Ice Sheet,2146,2150,"2013), and Lake Whillans, 800 m beneath the West Antarctic Ice Sheet (Christner et al. 2014), has helped us to begin to understand the broad importance of subglacial ecosystems for polar biodiversity.",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
200,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Antarctica,Antarctica,2185,2186,"To date, biological studies of the cave systems in Antarctica have been limited to assessments of fungal and microbiological diversity (Connell and Staudigel 2013; Herbold et al. 2014; Tebo et al. 2015).",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
201,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Mount Mount Mount Cave Blue,Mount Mount Mount Cave Blue,2556,2561,Harry’s Mount Mount Mount Cave Blue dream,False,False,False,False,False,False,False,False,,,,,,,False,Mount Cave,Mount Cave,,,,,True,True,True,True
202,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Antarctica,Antarctica,2768,2769,"For example, tardigrades and rotifers—invertebrates found in many regions of Antarctica (Convey et al.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
203,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Antarctica,Antarctica,2820,2821,"The diversity of OTUs detected at the geothermal sites in this study was roughly comparable to results from DNA analyses of soil from elsewhere in Antarctica, such as on Signy Island in the South Orkney Islands (Lawley et al.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
204,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Signy Island,Signy Island,2825,2827,"The diversity of OTUs detected at the geothermal sites in this study was roughly comparable to results from DNA analyses of soil from elsewhere in Antarctica, such as on Signy Island in the South Orkney Islands (Lawley et al.",False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
205,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,South Orkney Islands,the South Orkney Islands,2829,2832,"The diversity of OTUs detected at the geothermal sites in this study was roughly comparable to results from DNA analyses of soil from elsewhere in Antarctica, such as on Signy Island in the South Orkney Islands (Lawley et al.",False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
206,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Antarctica,Antarctica,2912,2913,"Our research nonetheless indicates that geothermal sites in Antarctica, including some subglacial geothermal locations, have diverse biological (particularly algal and fungal) communities, emphasising the important role of geothermal systems in supporting life and fostering diver sity in polar and sub-polar regions",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
207,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,West Antarctic,the West Antarctic,3180,3182,A microbial ecosystem beneath the West Antarctic ice sheet.,False,False,False,False,False,False,False,False,,,,West Antarctica,,,True,,,,,,,False,False,True,True
208,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Mount Erebus,Mount Erebus,3212,3214,"Fungal diversity in a dark oligotrophic volcanic ecosystem (DOVE) on Mount Erebus, Antarctica.",True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,True,True,True
209,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Antarctica,Antarctica,3215,3216,"Fungal diversity in a dark oligotrophic volcanic ecosystem (DOVE) on Mount Erebus, Antarctica.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
210,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,South Sandwich Islands,the South Sandwich Islands,3238,3241,"Geothermal bryophyte habitats in the South Sandwich Islands, maritime Antarctic.",False,False,False,False,False,False,True,True,,,,,,,False,,,,,,,False,False,False,True
211,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Antarctic Dry Valley,Antarctic Dry Valley,3340,3343,Biodiversity of micro-eukaryotes in Antarctic Dry Valley soils with <5% soil moisture.,False,False,False,False,False,False,False,False,,,,,,,False,Dry Valley,Dry Valley,,,,,True,True,True,True
212,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Ross Island,Ross Island,3439,3441,"Geothermal ice caves on Mt Erebus, Ross Island, Antarctica.",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
213,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Antarctica,Antarctica,3442,3443,"Geothermal ice caves on Mt Erebus, Ross Island, Antarctica.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
214,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Antarctica,Antarctica,3478,3479,Microbial ecology of geothermal habitats in Antarctica.,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
215,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,"Marie Byrd Land, Antarctica","Marie Byrd Land, Antarctica",3629,3634,"Seismic detection of an active subglacial
magmatic complex in Marie Byrd Land, Antarctica.",False,False,False,False,False,False,False,False,,,,,,,False,Marie Byrd Land,Marie Byrd Land,,Marie Byrd Land,,Marie Byrd Land,True,True,True,True
216,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Lake Vostok,Lake Vostok,3695,3697,"Ecology of subglacial Lake Vostok (Antarctica), based on metagenomic/metatranscriptomic analyses of accretion ice.",False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
217,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Antarctica,Antarctica,3698,3699,"Ecology of subglacial Lake Vostok (Antarctica), based on metagenomic/metatranscriptomic analyses of accretion ice.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
218,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Subglacial Lake Vostok,Subglacial Lake Vostok,3739,3742,Subglacial Lake Vostok (Antarctica),False,False,False,False,False,False,False,False,,,,,,,False,,,,Lake Vostok,,,True,False,True,True
219,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Antarctica,Antarctica,3743,3744,Subglacial Lake Vostok (Antarctica),False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
220,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Mount Erebus,Mount Erebus,3801,3803,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,True,True,True
221,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Mount Erebus,Mt. Erebus,3895,3896,"doi:10.1080/0143 1160802168186 Tebo BM, Davis RE, Anitori RP, Connell LB, Schiffman P, Staudigel H (2015) Microbial communities in dark oligotrophic volcanic
ice cave ecosystems of Mt. Erebus, Antarctica.",True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,True,True,True
222,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Antarctica,Antarctica,3897,3898,"doi:10.1080/0143 1160802168186 Tebo BM, Davis RE, Anitori RP, Connell LB, Schiffman P, Staudigel H (2015) Microbial communities in dark oligotrophic volcanic
ice cave ecosystems of Mt. Erebus, Antarctica.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
223,Campylopus pyriformis,Campylopus pyriformis,True,3792,3794,19529,"Campylopus pyriformis on geothermal ground near the summits of Mount Erebus and Mount Melbourne, Victoria Land, Antarctica.",True,Mount Rainier,Mount Rainier,3924,3926,"Fumaroles in ice caves on the summit of Mount Rainier—preliminary stable isotope,
gas, and geochemical studies.",False,False,False,False,False,False,True,True,,,,,,,False,,,,,,,False,False,False,True
